Subrun Event Type process ystart yend ydiff length Eng Michel
397 19821 Muon 1 42.3329 -15.9899 58.3228 258.972 1.44836 0
397 19822 Muon 1 117.213 43.3193 73.8938 164.054 0.873498 0
397 19823 Muon 1 65.6596 100.289 34.6292 48.9039 0.44748 0
397 19824 Muon 1 -77.1367 -115.498 38.3612 74.5183 0.862736 0
397 19825 Muon 1 -51.8367 -82.8387 31.0021 32.0888 0.208058 0
397 19826 Muon 1 74.0254 68.9673 5.05814 6.56842 0.140663 0
397 19829 Muon 1 18.9747 101.234 82.2597 273.131 0.723025 0
397 19830 Muon 1 65.1379 117.48 52.3421 56.5671 1.00288 0
397 19831 Muon 1 -54.9727 -37.5478 17.4249 114.991 1.07145 0
397 19832 Muon 1 56.0722 -67.5751 123.647 218.906 1.00313 0
397 19833 Muon 1 -63.6992 -17.1641 46.5351 56.504 0.274939 0
397 19835 Muon 1 50.1385 117.203 67.0649 129.681 0.429449 0
397 19836 Muon 1 72.6909 -87.7835 160.474 307.787 1.4491 0
397 19837 Muon 1 33.7921 117.194 83.4023 90.9059 0.56285 0
397 19838 Muon 1 -59.1105 19.381 78.4915 116.466 1.6706 0
397 19841 Muon 1 84.2731 117.369 33.0955 55.232 1.58935 0
397 19842 Muon 1 -115.59 -113.831 1.75906 3.93339 0.129478 0
397 19844 Muon 1 -3.69179 45.6684 49.3602 84.5378 0.847401 0
397 19846 Muon 1 -73.3859 -63.035 10.3508 21.7439 0.184345 0
397 19847 Muon 1 -98.5742 -65.4222 33.152 152.895 0.692826 0
397 19848 Muon 1 -33.4369 -40.122 6.68513 46.4135 0.951755 0
335 16701 Muon 1 15.6503 108.497 92.8471 124.202 1.33407 0
335 16702 Muon 1 90.2739 95.0574 4.78342 52.2102 1.65535 0
335 16703 Muon 1 34.4922 53.5012 19.009 239.538 1.61655 0
335 16704 Muon 1 82.9269 -87.2742 170.201 205.649 0.862476 0
335 16705 Muon 1 2.43235 -38.4566 40.889 442.201 1.13287 0
335 16707 Muon 1 60.0539 117.555 57.5012 63.2143 0.523476 0
335 16708 Muon 1 -37.5885 -75.6292 38.0407 149.165 0.449226 0
335 16710 Muon 1 29.7366 76.2866 46.55 121.147 0.505198 0
335 16712 Muon 1 -0.303112 117.472 117.775 191.979 0.588614 0
335 16713 Muon 1 22.6432 -10.0179 32.6611 46.3054 0.276559 0
335 16713 Muon 1 22.5679 30.1967 7.62875 11.3015 0.276559 0
335 16714 Muon 1 -63.3058 -73.1885 9.88263 10.2811 1.58752 0
335 16715 Muon 1 117.361 -63.2171 180.578 227.987 1.14803 0
335 16716 Muon 1 -15.1861 -57.8729 42.6868 359.26 1.00108 0
335 16716 Muon 1 -15.3686 -18.2745 2.90587 8.74185 1.00108 0
335 16717 Muon 1 12.0803 54.0326 41.9523 103.771 1.79475 0
335 16718 Muon 1 -55.7347 -63.6796 7.94482 14.6061 0.165943 0
335 16719 Muon 1 -80.8382 1.33467 82.1728 164.004 0.995288 0
335 16720 Muon 1 -85.528 -115.376 29.8478 47.5076 1.54008 0
335 16721 Muon 1 -87.9258 0.489848 88.4156 251.155 0.903963 0
335 16722 Muon 1 -96.2917 4.82014 101.112 128.976 1.77395 0
335 16723 Muon 1 -7.48956 -13.5876 6.098 16.8693 1.71074 0
335 16724 Muon 1 50.9291 -10.8381 61.7672 144.839 1.01645 0
335 16725 Muon 1 89.2728 17.9416 71.3312 84.688 0.317046 0
335 16727 Muon 1 -115.596 51.8145 167.411 247.627 1.55134 0
335 16728 Muon 1 21.5416 53.3546 31.813 224.202 0.774253 0
335 16729 Muon 1 -45.039 -46.2708 1.23181 25.2143 0.193616 0
335 16730 Muon 1 -24.2892 117.384 141.674 184.136 0.970709 0
335 16731 Muon 1 -96.1559 -9.32125 86.8346 138.636 1.5739 0
335 16733 Muon 1 -88.2264 -65.4217 22.8047 45.1426 1.58656 0
335 16734 Muon 1 -100.313 68.2887 168.602 205.456 0.628596 0
335 16734 Muon 1 -107.324 -112.443 5.11875 5.1396 0.628596 0
335 16735 Muon 1 13.5664 26.8081 13.2417 19.664 0.184605 0
335 16736 Muon 1 85.6144 -115.349 200.963 214.915 1.15108 0
335 16740 Muon 1 -30.1576 94.7449 124.902 141.211 1.15016 0
335 16741 Muon 1 117.456 93.9946 23.4612 25.517 1.8691 0
335 16742 Muon 1 34.0674 -46.5398 80.6072 197.811 1.83439 0
335 16743 Muon 1 -18.9104 -115.633 96.7231 108.144 1.68166 0
335 16744 Muon 1 38.9757 31.2541 7.72161 10.0973 0.153864 0
335 16746 Muon 1 -115.312 -86.7919 28.5205 43.1907 0.852566 0
335 16747 Muon 1 74.3711 115.56 41.1892 111.688 1.08983 0
335 16749 Muon 1 17.648 59.1593 41.5112 234.037 0.699198 0
335 16750 Muon 1 -67.6329 43.234 110.867 587.293 1.67196 0
335 16750 Muon 1 -67.8475 -103.713 35.8658 90.7437 1.67196 0
343 17101 Muon 1 -77.4994 -81.9225 4.4231 73.9557 1.19733 0
343 17102 Muon 1 28.242 -19.3838 47.6258 75.0195 1.92572 0
343 17103 Muon 1 83.2271 -47.1977 130.425 140.229 1.57779 0
343 17103 Muon 1 80.0205 117.534 37.5134 39.5018 1.57779 0
343 17104 Muon 1 68.4785 60.3452 8.13332 95.6072 0.334167 0
343 17105 Muon 1 99.1007 22.8084 76.2923 213.59 0.60759 0
343 17106 Muon 1 55.4755 -115.571 171.046 180.397 1.79355 0
343 17107 Muon 1 -68.7102 -50.1087 18.6015 135.857 1.58754 0
343 17108 Muon 1 117.6 45.3174 72.2825 80.432 1.40408 0
343 17109 Muon 1 71.8967 62.8696 9.02713 13.1862 0.437046 0
343 17110 Muon 1 74.2894 82.637 8.34758 51.4155 1.58739 0
343 17111 Muon 1 74.5334 47.294 27.2394 145.956 1.65567 0
343 17112 Muon 1 -65.6338 -94.2458 28.6121 149.497 0.640109 0
343 17113 Muon 1 93.9428 -115.24 209.183 228.085 0.726699 0
343 17114 Muon 1 -112.925 -85.2732 27.6514 51.1662 0.632315 0
343 17114 Muon 1 -112.271 -114.857 2.5859 4.70134 0.632315 0
343 17115 Muon 1 -42.2704 -47.8813 5.61084 56.7777 1.83048 0
343 17116 Muon 1 -72.9043 -53.6211 19.2831 67.0743 0.997543 0
343 17117 Muon 1 40.6678 117.4 76.732 89.1564 1.54893 0
343 17118 Muon 1 75.7887 117.577 41.7881 48.2874 1.40078 0
343 17119 Muon 1 63.1562 68.9678 5.81159 126.287 1.5825 0
343 17120 Muon 1 -39.4926 32.3437 71.8363 84.3014 0.344081 0
343 17120 Muon 1 -39.879 -51.6867 11.8077 13.5157 0.344081 0
343 17122 Muon 1 11.6747 12.6866 1.01196 3.93726 1.3468 0
343 17125 Muon 1 33.7329 39.239 5.50604 162.488 0.483222 0
343 17127 Muon 1 -116.063 -91.1258 24.937 29.3829 1.62491 0
343 17129 Muon 1 -84.8027 -115.395 30.5927 30.6926 1.02689 0
343 17131 Muon 1 117.318 77.0194 40.2989 43.3083 1.33559 0
343 17132 Muon 1 20.1934 117.392 97.1981 406.279 1.60294 0
343 17133 Muon 1 6.26987 66.0608 59.7909 210.874 0.620598 0
343 17133 Muon 1 7.55074 2.55669 4.99405 12.3988 0.620598 0
343 17134 Muon 1 6.98533 1.29055 5.69479 35.138 0.216373 0
343 17135 Muon 1 -8.70679 -2.50762 6.19917 14.4569 0.185722 0
343 17136 Muon 1 -91.3181 -78.7401 12.578 32.1499 1.1982 0
343 17137 Muon 1 47.2401 -1.55874 48.7989 380.669 1.36058 0
343 17139 Muon 1 34.3841 -0.171605 34.5557 43.1471 1.55066 0
343 17140 Muon 1 -10.2395 50.76 60.9994 184.48 0.617918 0
343 17140 Muon 1 -10.416 -9.27565 1.14033 1.94898 0.617918 0
343 17141 Muon 1 -115.535 -64.9954 50.5398 74.1098 0.386033 0
343 17142 Muon 1 -94.9333 117.492 212.426 229.064 0.80904 0
343 17143 Muon 1 -81.5421 3.43279 84.9749 91.3734 0.501449 0
343 17144 Muon 1 -115.316 65.1001 180.416 193.394 0.99109 0
343 17146 Muon 1 -88.3355 -85.8409 2.49455 184.757 1.22994 0
343 17148 Muon 1 23.318 91.2174 67.8995 95.8511 0.397061 0
343 17148 Muon 1 22.8507 5.99906 16.8517 22.913 0.397061 0
343 17150 Muon 1 -90.3422 -115.496 25.1536 30.688 1.23959 0
351 17501 Muon 1 -53.216 -28.9903 24.2257 119.319 0.400203 0
351 17502 Muon 1 -113.162 24.4373 137.599 169.403 1.11731 0
351 17502 Muon 1 -113.55 -115.878 2.32735 3.58948 1.11731 0
351 17503 Muon 1 -11.0101 90.1883 101.198 214.393 0.682977 0
351 17503 Muon 1 -11.2285 -21.1448 9.91625 36.5047 0.682977 0
351 17505 Muon 1 -7.9168 -5.94469 1.97211 6.31003 0.147964 0
351 17505 Muon 1 -10.2967 -12.2767 1.97998 3.48978 0.147964 0
351 17506 Muon 1 50.5146 -24.056 74.5706 130.923 1.55966 0
351 17507 Muon 1 97.593 -19.9205 117.514 318.604 0.964131 0
351 17507 Muon 1 99.1196 116.973 17.8533 35.6106 0.964131 0
351 17509 Muon 1 20.3477 117.164 96.8167 143.355 1.12447 0
351 17510 Muon 1 -88.2406 -96.224 7.9834 85.6697 0.326431 0
351 17511 Muon 1 -115.321 -90.6233 24.6977 26.8972 1.02641 0
351 17512 Muon 1 70.5971 -115.374 185.971 224.06 1.92604 0
351 17512 Muon 1 -58.0419 -64.6842 6.64226 8.85505 1.92604 0
351 17513 Muon 1 -45.977 -58.1616 12.1847 40.3846 1.10562 0
351 17514 Muon 1 -0.775229 9.58531 10.3605 97.4619 0.457104 0
351 17515 Muon 1 -58.7691 -111.116 52.3468 60.8714 1.90049 0
351 17516 Muon 1 117.958 -1.5546 119.513 191.085 1.88983 0
351 17517 Muon 1 97.17 89.7432 7.4268 9.21832 0.151699 0
351 17518 Muon 1 109.58 52.5207 57.059 154.299 1.46941 0
351 17519 Muon 1 110.738 38.9822 71.7555 122.16 1.37106 0
351 17519 Muon 1 109.398 117.357 7.95945 13.8921 1.37106 0
351 17519 Muon 1 109.477 106.918 2.55891 3.65237 1.37106 0
351 17519 Muon 1 109.816 109.423 0.3937 0.667988 1.37106 0
351 17520 Muon 1 55.5708 59.4312 3.86039 99.218 1.2486 0
351 17522 Muon 1 72.558 68.0365 4.52146 19.4319 0.926004 0
351 17523 Muon 1 53.9858 117.278 63.2921 104.144 0.856306 0
351 17524 Muon 1 87.9807 82.5251 5.45559 13.3362 0.163798 0
351 17526 Muon 1 -81.5386 2.90858 84.4472 181.293 0.878491 0
351 17527 Muon 1 -115.404 -90.8987 24.5058 25.3726 0.296701 0
351 17530 Muon 1 50.9615 42.7504 8.21109 33.8823 0.530096 0
351 17533 Muon 1 17.0104 39.6316 22.6212 90.7473 1.5118 0
351 17534 Muon 1 -25.5239 117.434 142.958 218.905 1.38109 0
351 17535 Muon 1 2.01594 -72.3313 74.3472 201.466 1.4847 0
351 17537 Muon 1 23.2681 94.5956 71.3276 128.836 0.35572 0
351 17538 Muon 1 -10.3903 -38.741 28.3507 44.2897 0.375723 0
351 17539 Muon 1 56.9865 70.0033 13.0168 18.1056 0.173143 0
351 17540 Muon 1 -53.2937 -115.467 62.173 73.2178 0.846889 0
351 17541 Muon 1 106.452 117.354 10.9018 27.278 1.33911 0
351 17542 Muon 1 -62.3895 20.2648 82.6543 203.457 1.18456 0
351 17542 Muon 1 -62.6643 -79.7591 17.0948 51.9428 1.18456 0
351 17543 Muon 1 34.5432 -63.7573 98.3005 107.942 0.492799 0
351 17543 Muon 1 34.5459 54.7539 20.208 23.9325 0.492799 0
351 17544 Muon 1 7.03351 -26.9955 34.029 66.0276 0.292284 0
351 17546 Muon 1 -115.508 -68.6054 46.9026 51.9575 1.72073 0
351 17547 Muon 1 74.0224 61.4072 12.6152 25.3433 0.392035 0
351 17547 Muon 1 72.9002 69.0356 3.86456 8.36584 0.392035 0
351 17548 Muon 1 -34.9781 -10.23 24.7481 118.683 1.58221 0
351 17549 Muon 1 -51.9755 -23.4804 28.4952 81.179 1.36455 0
351 17550 Muon 1 -14.9996 -24.3901 9.39045 37.4471 0.223661 0
362 18051 Muon 1 29.3492 126.124 96.7743 126.667 1.61714 0
362 18052 Muon 1 30.9833 102.736 71.7531 290.131 1.87327 0
362 18053 Muon 1 21.9549 21.4884 0.466492 17.1768 0.687135 0
362 18054 Muon 1 91.595 43.558 48.0369 89.7115 1.00281 0
362 18057 Muon 1 58.105 113.277 55.1715 104.562 1.26458 0
362 18058 Muon 1 -3.72952 -6.67848 2.94896 6.88864 0.653453 0
362 18059 Muon 1 67.1526 69.2959 2.14329 153.132 1.15257 0
362 18061 Muon 1 12.0437 2.2862 9.7575 65.8645 0.622919 0
362 18062 Muon 1 57.9047 117.438 59.5336 67.8628 1.96043 0
362 18063 Muon 1 -43.6634 -115.414 71.7505 83.8123 1.39605 0
362 18064 Muon 1 -14.117 -30.3513 16.2342 42.5592 1.87869 0
362 18065 Muon 1 76.4101 116.075 39.6645 71.5139 0.303345 0
362 18069 Muon 1 -19.3743 -23.51 4.13572 159.085 1.47306 0
362 18070 Muon 1 69.3171 -115.603 184.92 204.618 0.625845 0
362 18071 Muon 1 -115.806 -26.549 89.257 96.6252 0.904022 0
362 18072 Muon 1 -115.212 32.7015 147.913 152.632 0.51488 0
362 18073 Muon 1 -115.629 -21.6984 93.9303 166.648 1.07889 0
362 18074 Muon 1 117.672 37.5473 80.1251 125.374 1.39667 0
362 18075 Muon 1 12.418 97.8133 85.3953 178.837 0.575119 0
362 18077 Muon 1 91.0691 117.392 26.3229 86.2062 1.01532 0
362 18078 Muon 1 100.866 80.1708 20.6952 133.284 1.21887 0
362 18079 Muon 1 -30.6898 -115.411 84.7215 93.7898 1.34502 0
362 18080 Muon 1 -70.3807 126.177 196.557 203.929 0.603407 0
362 18080 Muon 1 -69.4098 -70.1517 0.741852 0.845286 0.603407 0
362 18081 Muon 1 -0.84857 -90.0506 89.202 113.405 0.374433 0
362 18082 Muon 1 -115.543 -83.2253 32.3176 72.9849 1.47917 0
362 18083 Muon 1 -81.1533 -65.0814 16.0718 53.2165 0.262126 0
362 18084 Muon 1 -115.479 -88.8664 26.6129 177.782 1.94543 0
362 18086 Muon 1 100.902 96.1896 4.71284 44.9258 1.55183 0
362 18088 Muon 1 -115.629 32.9913 148.62 153.886 1.50241 0
362 18089 Muon 1 -93.168 -11.5713 81.5968 218.155 1.42327 0
362 18090 Muon 1 109.506 41.2754 68.2311 143.262 0.465698 0
362 18092 Muon 1 1.82169 58.9717 57.15 148.602 0.752556 0
362 18092 Muon 1 1.62973 -8.06721 9.69693 40.8724 0.752556 0
362 18093 Muon 1 -108.901 -47.3669 61.5339 280.398 1.32142 0
362 18094 Muon 1 22.9511 -88.6304 111.581 415.077 1.28577 0
362 18095 Muon 1 117.335 17.0677 100.267 113.581 1.55085 0
362 18096 Muon 1 66.7987 117.466 50.6673 78.0008 1.09737 0
362 18098 Muon 1 -50.2794 20.7658 71.0452 83.6525 1.01066 0
362 18099 Muon 1 -115.346 -82.5072 32.8392 47.0306 1.4697 0
362 18100 Muon 1 36.052 118.781 82.7289 207.964 1.42687 0
364 18152 Muon 1 117.323 -41.298 158.621 171.961 1.33059 0
364 18153 Muon 1 -5.41823 -4.0191 1.39912 31.6321 0.209205 0
364 18154 Muon 1 117.417 72.564 44.8529 110.656 1.41564 0
364 18155 Muon 1 0.716629 -2.88295 3.59958 15.0348 1.37881 0
364 18156 Muon 1 -71.5297 110.664 182.193 210.542 1.1932 0
364 18157 Muon 1 117.273 76.6123 40.6608 41.9992 1.55658 0
364 18158 Muon 1 49.307 44.3773 4.92972 90.7079 0.436488 0
364 18160 Muon 1 46.703 49.7206 3.01759 30.3958 0.243934 0
364 18161 Muon 1 85.0052 117.462 32.4565 47.3845 1.07978 0
364 18163 Muon 1 1.22213 -54.0656 55.2877 74.6106 0.301983 0
364 18164 Muon 1 -105.721 -77.7261 27.9954 84.9655 0.724401 0
364 18165 Muon 1 -36.9362 -115.446 78.5094 124.009 1.59334 0
364 18166 Muon 1 -115.608 -31.7573 83.8503 291.462 1.26527 0
364 18167 Muon 1 105.366 11.531 93.8354 125.2 0.429316 0
364 18168 Muon 1 -96.9796 60.1215 157.101 625.5 1.54419 0
364 18169 Muon 1 -69.56 -57.0237 12.5363 35.4342 1.7824 0
364 18170 Muon 1 7.16312 33.8946 26.7315 35.2441 1.0584 0
364 18171 Muon 1 -3.70791 91.6622 95.3701 130.544 2.00174 0
364 18172 Muon 1 -51.6232 -43.1662 8.45695 81.8297 1.32062 0
364 18174 Muon 1 -68.7913 -61.2174 7.57393 53.2927 1.15093 0
364 18177 Muon 1 -24.1535 117.392 141.545 154.228 0.80571 0
364 18178 Muon 1 -115.461 82.5367 197.998 357.219 1.26162 0
364 18179 Muon 1 -25.6929 -22.6398 3.05311 257.003 1.89467 0
364 18180 Muon 1 -115.345 -19.5595 95.7857 136.583 1.36304 0
364 18181 Muon 1 -66.5287 -87.2228 20.694 274.673 1.49661 0
364 18182 Muon 1 -115.409 -27.6935 87.7154 102.031 0.520169 0
364 18183 Muon 1 90.0143 99.741 9.72677 19.6698 0.232602 0
364 18183 Muon 1 86.2673 82.8411 3.42624 19.0421 0.232602 0
364 18184 Muon 1 12.1933 -41.7405 53.9338 60.6025 1.1388 0
364 18185 Muon 1 64.5323 117.366 52.8335 71.5811 1.61061 0
364 18186 Muon 1 94.6585 -2.71147 97.37 227.555 1.75551 0
364 18191 Muon 1 -88.6742 -85.2297 3.44456 270.691 0.761917 0
364 18192 Muon 1 -26.1327 31.1211 57.2538 488.197 1.95119 0
364 18193 Muon 1 -115.467 -36.1481 79.3186 87.8827 1.17911 0
364 18194 Muon 1 -57.8885 -16.5686 41.32 199.133 1.26515 0
364 18195 Muon 1 36.8228 46.4169 9.59408 90.0605 0.32677 0
364 18197 Muon 1 18.0673 18.1999 0.132641 15.3483 0.168244 0
364 18198 Muon 1 -80.7022 -32.9042 47.7979 191.396 0.560956 0
364 18199 Muon 1 110.03 -32.0212 142.051 163.086 1.85267 0
364 18200 Muon 1 -115.496 -74.0824 41.4135 61.9737 1.78809 0
369 18401 Muon 1 36.0474 38.205 2.15768 4.80986 0.137455 0
369 18403 Muon 1 -58.1004 -60.6907 2.59027 6.15157 0.13831 0
369 18404 Muon 1 62.1395 63.1968 1.05732 9.36993 1.91397 0
369 18405 Muon 1 -115.436 -50.1031 65.333 92.6774 0.447102 0
369 18406 Muon 1 61.5143 50.0115 11.5027 16.6291 0.184832 0
369 18407 Muon 1 -63.2819 117.45 180.732 279.164 1.20242 0
369 18408 Muon 1 -75.8925 74.6371 150.53 306.895 1.6654 0
369 18409 Muon 1 -44.3637 -115.449 71.0853 127.839 1.167 0
369 18410 Muon 1 -115.405 -80.0122 35.3927 225.115 0.988937 0
369 18411 Muon 1 22.8538 23.2844 0.43059 11.9399 0.258144 0
369 18412 Muon 1 -115.438 -43.5799 71.858 125.918 0.932062 0
369 18413 Muon 1 54.2637 243.865 189.602 641.501 0.882959 0
369 18414 Muon 1 -29.0602 8.69712 37.7573 384.464 1.93999 0
369 18414 Muon 1 -4.99266 -7.38693 2.39427 7.6681 1.93999 0
369 18416 Muon 1 117.434 -11.1679 128.602 174.179 1.91472 0
369 18417 Muon 1 -17.2019 -47.1767 29.9749 60.3649 1.01954 0
369 18418 Muon 1 -90.668 -105.719 15.0515 143.999 0.451778 0
369 18419 Muon 1 67.08 94.9753 27.8953 85.8425 0.346399 0
369 18419 Muon 1 64.0195 65.8435 1.82401 6.18016 0.346399 0
369 18421 Muon 1 -115.561 -63.1898 52.371 54.4057 1.52289 0
369 18422 Muon 1 -39.5249 75.5367 115.062 127.725 0.534176 0
369 18422 Muon 1 74.6212 112.129 37.5079 47.1651 0.534176 0
369 18422 Muon 1 -39.4628 -31.1997 8.26311 39.3335 0.534176 0
369 18423 Muon 1 117.393 86.3973 30.9958 34.7277 1.11985 0
369 18424 Muon 1 -115.162 -16.7196 98.4421 165.706 1.29319 0
369 18425 Muon 1 -50.7773 -115.467 64.6892 84.2363 0.385172 0
369 18426 Muon 1 96.4716 88.0373 8.43431 83.2439 1.38743 0
369 18428 Muon 1 28.089 105.478 77.3895 102.025 0.484628 0
369 18428 Muon 1 29.5612 -6.1785 35.7397 60.5185 0.484628 0
369 18429 Muon 1 -78.1965 -2.21487 75.9816 86.5057 0.489025 0
369 18430 Muon 1 -86.1936 -68.5875 17.606 28.601 1.8653 0
369 18432 Muon 1 47.2621 52.5738 5.31174 71.7505 0.304912 0
369 18433 Muon 1 54.6858 54.128 0.557804 8.81481 0.157093 0
369 18433 Muon 1 53.6998 54.7294 1.02951 3.5038 0.157093 0
369 18435 Muon 1 -8.12646 34.527 42.6535 371.602 0.926875 0
369 18436 Muon 1 -77.5184 -115.474 37.9552 155.402 1.29924 0
369 18437 Muon 1 71.8339 112.199 40.3654 168.87 0.793527 0
369 18438 Muon 1 62.0698 85.1448 23.075 52.0919 0.253382 0
369 18439 Muon 1 48.2839 69.9879 21.704 44.7876 0.582788 0
369 18441 Muon 1 117.421 21.0293 96.3921 97.0479 0.74379 0
369 18444 Muon 1 -97.5643 -93.4016 4.16273 15.608 0.169723 0
369 18445 Muon 1 48.5499 -95.8264 144.376 189.601 1.56664 0
369 18447 Muon 1 -115.075 -86.662 28.4129 28.5265 0.389824 0
369 18448 Muon 1 -96.3167 -68.3039 28.0128 162.742 0.504346 0
369 18450 Muon 1 77.6549 117.263 39.608 40.1143 1.29492 0
203 10101 Muon 1 117.482 -93.8472 211.329 236.998 0.781351 0
203 10102 Muon 1 -79.1435 -115.506 36.3623 55.4235 0.86448 0
203 10103 Muon 1 53.6125 108.482 54.8699 192.182 1.15836 0
203 10104 Muon 1 117.433 14.0801 103.353 139.031 0.912379 0
203 10105 Muon 1 -32.0814 -37.8094 5.72808 60.0971 0.8411 0
203 10106 Muon 1 24.4444 117.465 93.0202 128.022 1.15814 0
203 10107 Muon 1 -48.6789 -60.3021 11.6232 102.998 1.25671 0
203 10108 Muon 1 79.5866 108.762 29.1752 229.427 0.627135 0
203 10109 Muon 1 -115.379 -69.4211 45.9584 71.207 1.27572 0
203 10110 Muon 1 -88.1663 117.362 205.528 260.001 1.74907 0
203 10111 Muon 1 -37.7515 -49.3569 11.6054 70.4359 1.85537 0
203 10112 Muon 1 61.47 28.2055 33.2645 162.667 1.50652 0
203 10113 Muon 1 -41.0673 -70.3119 29.2446 45.9516 0.673483 0
203 10114 Muon 1 -115.475 64.3894 179.865 264.734 1.1252 0
203 10115 Muon 1 -76.8475 -115.368 38.5201 106.456 1.25332 0
203 10116 Muon 1 -38.0261 -40.6133 2.58726 4.51656 0.353628 0
203 10117 Muon 1 117.565 -16.8425 134.408 218.001 1.33518 0
203 10118 Muon 1 -74.1136 -112.912 38.7979 88.7599 0.339796 0
203 10120 Muon 1 49.027 45.2976 3.72936 39.2124 1.14651 0
203 10121 Muon 1 -94.0184 -115.52 21.5015 42.2998 1.65655 0
203 10123 Muon 1 -30.9525 117.485 148.437 297.882 1.09248 0
203 10124 Muon 1 25.87 37.6218 11.7517 105.452 0.367231 0
203 10128 Muon 1 117.225 -50.7326 167.958 175.137 0.838418 0
203 10129 Muon 1 -98.6065 35.0697 133.676 189.209 1.64971 0
203 10130 Muon 1 -78.3302 -73.173 5.15723 19.658 1.09189 0
203 10131 Muon 1 -46.5145 -13.4642 33.0502 82.6919 1.41786 0
203 10133 Muon 1 -92.4765 -66.394 26.0825 48.4657 0.596129 0
203 10134 Muon 1 -41.9355 -57.7272 15.7917 27.2863 1.14574 0
203 10135 Muon 1 117.025 63.4022 53.6228 64.3357 0.490562 0
203 10136 Muon 1 -106.795 26.0429 132.838 237.224 0.648063 0
203 10139 Muon 1 -84.0274 -115.367 31.3391 43.1676 1.09663 0
203 10140 Muon 1 -8.78172 -25.3149 16.5332 231.487 1.40046 0
203 10141 Muon 1 104.018 -5.37624 109.395 234.685 1.63344 0
203 10142 Muon 1 -115.545 -79.7976 35.7473 67.5252 0.677949 0
203 10143 Muon 1 -64.9721 -72.3832 7.41111 35.1057 0.220189 0
203 10144 Muon 1 37.0736 -19.537 56.6106 251.662 1.2524 0
203 10145 Muon 1 -107.232 -86.7776 20.4541 23.1638 0.779627 0
203 10146 Muon 1 -115.41 81.6879 197.098 213.697 1.71589 0
203 10148 Muon 1 -115.407 -95.1511 20.2563 44.7508 1.20331 0
203 10149 Muon 1 -115.715 -59.9509 55.7641 57.1459 1.12035 0
203 10150 Muon 1 -76.0277 -92.3162 16.2885 30.0346 0.483574 0
247 12301 Muon 1 41.5317 -115.351 156.883 191.545 1.08707 0
247 12302 Muon 1 117.376 -81.2019 198.578 227.456 0.745028 0
247 12303 Muon 1 -31.9029 101.199 133.101 224.104 1.44703 0
247 12304 Muon 1 -35.3202 117.36 152.681 328.739 1.04873 0
247 12305 Muon 1 -50.3348 8.00797 58.3428 68.6085 1.87486 0
247 12308 Muon 1 -98.89 5.08935 103.979 196.252 0.876571 0
247 12308 Muon 1 -98.9005 -115.466 16.5656 30.6209 0.876571 0
247 12309 Muon 1 -115.661 13.5173 129.179 144.193 1.66519 0
247 12310 Muon 1 117.407 9.10848 108.298 420.834 1.86234 0
247 12312 Muon 1 -59.9629 -65.621 5.65811 30.1425 0.203912 0
247 12313 Muon 1 114.343 -15.2129 129.556 222.511 1.96339 0
247 12314 Muon 1 46.6402 36.162 10.4782 24.4451 1.04536 0
247 12315 Muon 1 116.655 116.174 0.480492 0.528125 1.34515 0
247 12317 Muon 1 109.596 22.5543 87.0414 121.275 1.36746 0
247 12319 Muon 1 -7.06609 -7.98305 0.916962 47.2229 0.807616 0
247 12320 Muon 1 26.8168 21.565 5.25181 24.1291 0.460956 0
247 12321 Muon 1 -19.414 -7.35894 12.055 610.041 1.50607 0
247 12322 Muon 1 74.0834 85.8211 11.7377 56.3531 1.9347 0
247 12324 Muon 1 -75.4168 -71.0107 4.40616 31.1972 0.685232 0
247 12325 Muon 1 -108.897 -83.8933 25.0035 123.446 0.401079 0
247 12326 Muon 1 -115.373 -13.7265 101.647 116.665 1.38766 0
247 12327 Muon 1 23.9059 62.0472 38.1414 61.5782 1.96011 0
247 12329 Muon 1 113.093 55.3768 57.716 62.3825 0.852184 0
247 12330 Muon 1 43.5611 12.9967 30.5644 56.8597 0.354867 0
247 12333 Muon 1 -115.388 -84.0575 31.3301 46.0965 0.396816 0
247 12334 Muon 1 117.63 24.6799 92.9499 116.177 0.719985 0
247 12335 Muon 1 -111.537 -81.6934 29.8434 42.5663 0.480707 0
247 12336 Muon 1 41.4789 74.5419 33.063 153.025 1.73477 0
247 12338 Muon 1 55.4512 -4.19219 59.6434 220.814 0.623128 0
247 12342 Muon 1 110.97 28.5672 82.403 127.884 0.755847 0
247 12343 Muon 1 -77.0714 68.808 145.879 206.327 1.31462 0
247 12345 Muon 1 117.537 -44.7371 162.274 215.262 1.67414 0
247 12345 Muon 1 93.6887 100.1 6.41151 10.9688 1.67414 0
247 12347 Muon 1 -31.1423 -115.407 84.265 118.934 0.545402 0
247 12348 Muon 1 103.399 53.8676 49.5316 160.702 1.88325 0
247 12348 Muon 1 103.509 111.428 7.91901 27.7056 1.88325 0
247 12349 Muon 1 -94.3604 -102.178 7.81743 11.0644 0.157463 0
247 12350 Muon 1 -23.2812 114.072 137.353 139.238 0.47322 0
247 12350 Muon 1 -25.17 -37.0326 11.8626 12.3252 0.47322 0
325 16201 Muon 1 65.7848 -115.425 181.21 212.404 1.60533 0
325 16203 Muon 1 -11.9043 -17.1062 5.20195 8.18047 1.21218 0
325 16204 Muon 1 -88.2552 -115.373 27.1178 43.2216 0.37349 0
